id,Geographic Area Name,name,lat,long,2019_net_inflow,2019_total_moves_to,2019_total_moves_from,total_households,2019_ratio_net_inflow,2019_ratio_incoming,2020_Geographic Area Name,2020_net_inflow,2020_total_moves_to,2020_total_moves_from,2020_Estimate!!Total!!HOUSEHOLDS!!Total households,2020_ratio_net_inflow,2020_ratio_incoming,change_yoy,change_yoy_ratio_incoming,inflow_outflow_ratio_2019,inflow_outflow_ratio_2020,change_in_ratio
310M500US22220,"Fayetteville-Springdale-Rogers, AR","Fayetteville-Springdale-Rogers, AR",36.0148605,-94.2333355,794,44766,43972,190853,41.60269946,2345.574867,"Fayetteville-Springdale-Rogers, AR",1062,49354,48292,190853,55.64492044,2585.969306,14.04222098,240.3944397,1.018056945,1.02199122,0.38644938
310M500US43620,"Sioux Falls, SD","Sioux Falls, SD",43.5460223,-96.731265,389,23558,23169,102294,38.02764581,2302.969871,"Sioux Falls, SD",511,24997,24486,102294,49.954054,2443.642833,11.9264082,140.6729622,1.016789676,1.020869068,0.401203147
310M500US30280,"Lewisburg, TN","Lewisburg, TN",35.4492404,-86.7888887,403,2316,1913,12324,327.0042194,1879.259981,"Lewisburg, TN",427,2408,1981,12324,346.4784161,1953.911068,19.47419669,74.65108731,1.210663879,1.215547703,0.403400526
310M500US17580,"Clovis, NM","Clovis, NM",34.4047987,-103.2052272,157,3750,3593,18548,84.64524477,2021.781324,"Clovis, NM",171,3735,3564,18548,92.19322838,2013.694199,7.54798361,-8.087125297,1.043696076,1.047979798,0.41043771
310M500US40660,"Rome, GA","Rome, GA",34.257038,-85.1646726,183,6530,6347,35679,51.29067519,1830.208246,"Rome, GA",211,6582,6371,35679,59.13842877,1844.782645,7.847753581,14.57439951,1.028832519,1.03311882,0.416617892
310M500US17740,"Coldwater, MI","Coldwater, MI",41.9403263,-85.0005215,-71,3280,3351,16650,-42.64264264,1969.96997,"Coldwater, MI",-49,2818,2867,16650,-29.42942943,1692.492492,13.21321321,-277.4774775,0.978812295,0.982908964,0.418534714
310M500US11260,"Anchorage, AK","Anchorage, AK",61.2180556,-149.9002778,-392,31212,31604,137784,-28.45032805,2265.284794,"Anchorage, AK",-272,32644,32916,137784,-19.74104395,2369.215584,8.709284097,103.9307902,0.987596507,0.991736541,0.419203055
310M500US29940,"Lawrence, KS","Lawrence, KS",38.9716689,-95.2352501,-666,10712,11378,46936,-141.8953469,2282.25669,"Lawrence, KS",-651,11286,11937,46936,-138.6995057,2404.550878,3.195841145,122.2941878,0.941465987,0.945463684,0.424624724
310M500US35220,"New Castle, IN","New Castle, IN",39.928935,-85.3702476,207,3841,3634,18304,113.090035,2098.448427,"New Castle, IN",196,3384,3188,18304,107.0804196,1848.776224,-6.009615385,-249.6722028,1.056962025,1.061480552,0.427501334
310M500US30940,"London, KY","London, KY",37.1289771,-84.0832646,-28,7847,7875,54776,-5.111727764,1432.561706,"London, KY",7,8347,8340,54776,1.277931941,1523.842559,6.389659705,91.28085293,0.996444444,1.000839329,0.441056611
310M500US12420,"Austin-Round Rock-Georgetown, TX","Austin-Round Rock-Georgetown, TX",30.5082551,-97.678896,12730,248145,235415,764989,166.4076215,3243.772133,"Austin-Round Rock-Georgetown, TX",15045,271122,256077,764989,196.6694946,3544.129393,30.26187305,300.35726,1.054074719,1.05875186,0.443720032
310M500US42300,"Sault Ste. Marie, MI","Sault Ste. Marie, MI",46.4977115,-84.3475876,-23,2109,2132,13999,-16.42974498,1506.536181,"Sault Ste. Marie, MI",-12,1937,1949,13999,-8.57204086,1383.670262,7.857704122,-122.865919,0.989212008,0.993842996,0.468149281
310M500US13140,"Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX",30.080174,-94.1265562,-818,27670,28488,145308,-56.29421642,1904.231013,"Beaumont-Port Arthur, TX",-672,27142,27814,145308,-46.24659344,1867.894404,10.04762298,-36.33660913,0.971286156,0.975839505,0.468795904
310M500US15060,"Brookings, OR","Brookings, OR",42.0526114,-124.2839819,31,1174,1143,10546,29.39503129,1113.218282,"Brookings, OR",34,1096,1062,10546,32.23971174,1039.25659,2.844680448,-73.96169164,1.02712161,1.032015066,0.47642422
310M500US19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",32.7078751,-96.9209135,19754,719411,699657,2553470,77.36139449,2817.385754,"Dallas-Fort Worth-Arlington, TX",24518,763853,739335,2553470,96.01835933,2991.431268,18.65696484,174.0455145,1.028233835,1.033162234,0.479307224
310M500US38300,"Pittsburgh, PA","Pittsburgh, PA",40.4406248,-79.9958864,-4531,167708,172239,1009415,-44.88738527,1661.437565,"Pittsburgh, PA",-3684,167390,171074,1009415,-36.49638652,1658.287226,8.390998747,-3.150339553,0.973693531,0.978465459,0.490085303
310M500US38540,"Pocatello, ID","Pocatello, ID",42.8621042,-112.4506191,-215,6566,6781,33788,-63.63205872,1943.293477,"Pocatello, ID",-199,7190,7389,33788,-58.8966497,2127.974429,4.735409021,184.6809518,0.968293762,0.973068074,0.493064437
310M500US32780,"Medford, OR","Medford, OR",42.3265152,-122.8755949,529,21676,21147,88241,59.9494566,2456.454483,"Medford, OR",735,25164,24429,88241,83.29461361,2851.735588,23.34515701,395.2811052,1.025015369,1.030087191,0.494804566
310M500US39220,"Price, UT","Price, UT",39.5994095,-110.8107148,29,1123,1094,7829,37.04176779,1434.410525,"Price, UT",37,1204,1167,7829,47.26018649,1537.872014,10.2184187,103.4614893,1.026508227,1.031705227,0.506279468
310M500US40780,"Russellville, AR","Russellville, AR",35.2784173,-93.1337856,-179,5716,5895,30082,-59.50402234,1900.139618,"Russellville, AR",-156,5979,6135,30082,-51.85825411,1987.567316,7.645768233,87.42769763,0.969635284,0.974572127,0.509144323
310M500US10540,"Albany-Lebanon, OR","Albany-Lebanon, OR",44.5365119,-122.9070339,831,12548,11717,47762,173.987689,2627.193166,"Albany-Lebanon, OR",895,12612,11717,47762,187.3874628,2640.59294,13.39977388,13.39977388,1.070922591,1.07638474,0.510041441
310M500US16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",35.1223173,-80.7214417,4967,226146,221179,952806,52.13023428,2373.473719,"Charlotte-Concord-Gastonia, NC-SC",6619,245269,238650,952806,69.46849621,2574.175645,17.33826193,200.7019267,1.022456924,1.027735177,0.516232311
310M500US16460,"Centralia, IL","Centralia, IL",38.5285169,-89.1316944,-12,2903,2915,15946,-7.525398219,1820.519252,"Centralia, IL",3,2790,2787,15946,1.881349555,1749.655086,9.406747774,-70.86416656,0.995883362,1.001076426,0.521453068
310M500US44340,"Statesboro, GA","Statesboro, GA",32.4487876,-81.7831674,33,3996,3963,27375,12.05479452,1459.726027,"Statesboro, GA",61,4510,4449,27375,22.28310502,1647.488584,10.2283105,187.7625571,1.008327025,1.013710946,0.533945949
310M500US47340,"Wabash, IN","Wabash, IN",40.797821,-85.8205411,-57,1709,1766,12862,-44.31659151,1328.720261,"Wabash, IN",-46,1651,1697,12862,-35.76426683,1283.626186,8.552324677,-45.09407557,0.967723669,0.972893341,0.534209511
310M500US14020,"Bloomington, IN","Bloomington, IN",39.165325,-86.5263857,-1107,12666,13773,64400,-171.8944099,1966.770186,"Bloomington, IN",-1031,12638,13669,64400,-160.0931677,1962.42236,11.80124224,-4.347826087,0.919625354,0.924573853,0.538099485
310M500US46140,"Tulsa, OK","Tulsa, OK",36.1539816,-95.992775,1227,78265,77038,382217,32.10218279,2047.658791,"Tulsa, OK",1802,85594,83792,382217,47.14599298,2239.408504,15.04381019,191.7497129,1.015927205,1.021505633,0.54909724
310M500US31260,"Lufkin, TX","Lufkin, TX",31.3345562,-94.7321127,80,5409,5329,31035,25.77734816,1742.870952,"Lufkin, TX",107,5277,5170,31035,34.47720316,1700.338328,8.699855002,-42.53262446,1.015012197,1.020696325,0.560005836
310M500US45620,"Thomasville, GA","Thomasville, GA",30.8365815,-83.9787808,23,2882,2859,17595,13.07189542,1637.965331,"Thomasville, GA",40,2946,2906,17595,22.73373117,1674.339301,9.661835749,36.37396988,1.008044771,1.013764625,0.567420633
310M500US45820,"Topeka, KS","Topeka, KS",39.0473451,-95.6751576,-228,19449,19677,94658,-24.08671216,2054.659934,"Topeka, KS",-116,19449,19565,94658,-12.25464303,2054.659934,11.83206913,0,0.988412868,0.994071045,0.572450805
310M500US13500,"Bennettsville, SC","Bennettsville, SC",34.6173803,-79.6847814,-7,1056,1063,9613,-7.281805888,1098.512431,"Bennettsville, SC",-1,1120,1121,9613,-1.040257984,1165.088942,6.241547904,66.57651097,0.993414864,0.999107939,0.573081394
310M500US41620,"Salt Lake City, UT","Salt Lake City, UT",40.7607793,-111.8910474,-2462,109530,111992,395298,-62.2821264,2770.821001,"Salt Lake City, UT",-1975,118981,120956,395298,-49.96230692,3009.90645,12.31981948,239.0854495,0.978016287,0.983671748,0.57825842
310M500US33700,"Modesto, CA","Modesto, CA",37.6392595,-120.9970014,696,36544,35848,173898,40.02346203,2101.461776,"Modesto, CA",881,35501,34620,173898,50.66188225,2041.484088,10.63842022,-59.97768807,1.019415309,1.025447718,0.591751855
310M500US25300,"Hannibal, MO","Hannibal, MO",39.7083789,-91.3584816,57,2704,2647,15601,36.53611948,1733.222229,"Hannibal, MO",68,2532,2464,15601,43.58694955,1622.972886,7.050830075,-110.249343,1.021533812,1.027597403,0.593577096
310M500US44300,"State College, PA","State College, PA",40.7933949,-77.8600012,-498,8400,8898,58201,-85.56554011,1443.274171,"State College, PA",-412,7802,8214,58201,-70.7891617,1340.526795,14.77637841,-102.7473755,0.944032367,0.949841734,0.615377926
310M500US26380,"Houma-Thibodaux, LA","Houma-Thibodaux, LA",29.7821502,-90.8092803,2,10837,10835,76867,0.260189678,1409.837772,"Houma-Thibodaux, LA",73,11234,11161,76867,9.496923257,1461.485423,9.236733579,51.64765114,1.000184587,1.006540633,0.635487255
310M500US41420,"Salem, OR","Salem, OR",44.9428975,-123.0350963,712,38874,38162,148343,47.99687211,2620.548324,"Salem, OR",934,38063,37129,148343,62.96218898,2565.877729,14.96531687,-54.6705945,1.018657303,1.025155539,0.637921674
310M500US17220,"Clarksburg, WV","Clarksburg, WV",39.2806451,-80.3445341,-35,4458,4493,36397,-9.616177157,1224.826222,"Clarksburg, WV",-6,4239,4245,36397,-1.648487513,1164.656428,7.967689645,-60.16979421,0.992210105,0.998586572,0.642652983
310M500US22260,"Fergus Falls, MN","Fergus Falls, MN",46.2835212,-96.0777887,-131,4408,4539,24687,-53.06436586,1785.55515,"Fergus Falls, MN",-94,4069,4163,24687,-38.07672054,1648.235914,14.98764532,-137.3192368,0.971139017,0.97742013,0.646777876
310M500US24340,"Grand Rapids-Kentwood, MI","Grand Rapids-Kentwood, MI",42.8694731,-85.6447492,-3992,91221,95213,391233,-102.0363824,2331.628467,"Grand Rapids-Kentwood, MI",-3276,88845,92121,391233,-83.73526773,2270.897394,18.30111468,-60.7310733,0.958072952,0.964438076,0.66436734
310M500US31980,"Marion, IN","Marion, IN",40.5583739,-85.6591442,-86,5249,5335,26372,-32.6103443,1990.368573,"Marion, IN",-48,4980,5028,26372,-18.2011224,1888.366449,14.4092219,-102.0021235,0.983880037,0.990453461,0.668112258
310M500US11020,"Altoona, PA","Altoona, PA",40.5186809,-78.3947359,35,9253,9218,52126,6.714499482,1775.12182,"Altoona, PA",88,8207,8119,52126,16.88217013,1574.454207,10.16767064,-200.6676131,1.003796919,1.010838773,0.701521796
310M500US30460,"Lexington-Fayette, KY","Lexington-Fayette, KY",38.0405837,-84.5037164,-1388,45079,46467,202126,-68.6700375,2230.242522,"Lexington-Fayette, KY",-1081,45801,46882,202126,-53.48149174,2265.962815,15.18854576,35.72029328,0.970129339,0.97694211,0.702253875
310M500US36700,"Orangeburg, SC","Orangeburg, SC",33.4918203,-80.8556476,104,4121,4017,33060,31.45795523,1246.521476,"Orangeburg, SC",144,4492,4348,33060,43.55716878,1358.741682,12.09921355,112.2202057,1.025889968,1.033118675,0.704627966
310M500US41740,"San Diego-Chula Vista-Carlsbad, CA","San Diego-Chula Vista-Carlsbad, CA",32.6400541,-117.0841955,-7640,333448,341088,1125286,-67.89385099,2963.228904,"San Diego-Chula Vista-Carlsbad, CA",-5477,349636,355113,1125286,-48.67207092,3107.085665,19.22178006,143.8567617,0.977601088,0.98457674,0.713547904
310M500US26820,"Idaho Falls, ID","Idaho Falls, ID",43.4926607,-112.0407584,149,10929,10780,49526,30.08520777,2206.719703,"Idaho Falls, ID",235,11380,11145,49526,47.44982433,2297.782983,17.36461657,91.06327989,1.013821892,1.021085689,0.716476564
310M500US42940,"Sevierville, TN","Sevierville, TN",35.8681455,-83.561835,-338,6600,6938,37210,-90.83579683,1773.716743,"Sevierville, TN",-299,6838,7137,37210,-80.35474335,1837.678044,10.48105348,63.96130073,0.95128279,0.958105647,0.717226914
310M500US18860,"Crescent City, CA","Crescent City, CA",41.7557501,-124.2025913,0,1420,1420,9945,0,1427.853193,"Crescent City, CA",10,1402,1392,9945,10.05530417,1409.753645,10.05530417,-18.09954751,1,1.007183908,0.718390805
310M500US34780,"Muskogee, OK","Muskogee, OK",35.7478769,-95.3696909,-101,4955,5056,26234,-38.49965693,1888.770298,"Muskogee, OK",-68,5204,5272,26234,-25.9205611,1983.685294,12.57909583,94.91499581,0.980023734,0.987101669,0.722220776
310M500US45220,"Tallahassee, FL","Tallahassee, FL",30.4382559,-84.2807329,-1214,27124,28338,147777,-82.15080831,1835.468307,"Tallahassee, FL",-1076,28880,29956,147777,-72.8124133,1954.296,9.338395014,118.8276931,0.957159997,0.964080652,0.723040502
310M500US12060,"Atlanta-Sandy Springs-Alpharetta, GA","Atlanta-Sandy Springs-Alpharetta, GA",34.0753762,-84.2940899,6961,520997,514036,2104360,33.07894087,2475.797867,"Atlanta-Sandy Springs-Alpharetta, GA",11396,554044,542648,2104360,54.15423217,2632.838488,21.0752913,157.0406204,1.013541853,1.021000722,0.735921192
310M500US22500,"Florence, SC","Florence, SC",34.1954331,-79.7625625,-117,11167,11284,78672,-14.87187309,1419.437665,"Florence, SC",-35,11757,11792,78672,-4.448850925,1494.432581,10.42302217,74.9949156,0.989631336,0.997031886,0.747808739
310M500US20900,"El Campo, TX","El Campo, TX",29.1966405,-96.2696867,86,2234,2148,15199,56.58266991,1469.833542,"El Campo, TX",104,2276,2172,15199,68.42555431,1497.466939,11.8428844,27.63339693,1.040037244,1.047882136,0.754289558
310M500US10740,"Albuquerque, NM","Albuquerque, NM",35.0843859,-106.650422,232,72000,71768,351354,6.603027146,2049.215321,"Albuquerque, NM",805,74603,73798,351354,22.91136575,2123.300147,16.3083386,74.08482613,1.003232639,1.010908155,0.765078397
310M500US17460,"Cleveland-Elyria, OH","Cleveland-Elyria, OH",41.3683798,-82.1076486,-3304,168566,171870,861912,-38.33337974,1955.721698,"Cleveland-Elyria, OH",-1988,168435,170423,861912,-23.06499968,1954.201821,15.26838007,-1.519876739,0.980776168,0.988334908,0.770689588
310M500US28500,"Kerrville, TX","Kerrville, TX",30.0474332,-99.1403189,164,3278,3114,21403,76.62477223,1531.560996,"Kerrville, TX",188,3279,3091,21403,87.83815353,1532.02822,11.2133813,0.467224221,1.052665382,1.060821741,0.774829165
310M500US21060,"Elizabethtown-Fort Knox, KY","Elizabethtown-Fort Knox, KY",37.8836637,-85.9652686,316,13400,13084,58072,54.41520871,2307.480369,"Elizabethtown-Fort Knox, KY",400,12805,12405,58072,68.88001102,2205.021353,14.46480231,-102.4590164,1.024151636,1.032245062,0.790256697
310M500US15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT",44.4669941,-73.1709604,-166,19683,19849,87679,-18.93269768,2244.893304,"Burlington-South Burlington, VT",-10,19672,19682,87679,-1.140523957,2243.638728,17.79217372,-1.254576352,0.991636858,0.999491922,0.792131031
310M500US29660,"Laramie, WY","Laramie, WY",41.3113669,-105.5911007,-218,2857,3075,15944,-136.7285499,1791.896638,"Laramie, WY",-198,2920,3118,15944,-124.1846463,1831.409935,12.54390366,39.51329654,0.929105691,0.936497755,0.795610659
310M500US16940,"Cheyenne, WY","Cheyenne, WY",41.1399814,-104.8202462,235,8449,8214,39683,59.21931306,2129.123302,"Cheyenne, WY",325,9144,8819,39683,81.89904997,2304.261271,22.67973692,175.1379684,1.028609691,1.036852251,0.801330196
310M500US29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI",42.7369792,-84.4838654,-2067,43808,45875,214641,-96.30033405,2040.989373,"Lansing-East Lansing, MI",-1618,41744,43362,214641,-75.38168383,1944.828807,20.91865021,-96.16056578,0.954942779,0.962686223,0.810880383
310M500US21540,"Escanaba, MI","Escanaba, MI",45.7452466,-87.0645801,-35,2376,2411,16234,-21.55968954,1463.594924,"Escanaba, MI",-14,2217,2231,16234,-8.623875816,1365.652335,12.93581372,-97.94258963,0.985483202,0.993724787,0.836298892
310M500US24860,"Greenville-Anderson, SC","Greenville-Anderson, SC",34.8332582,-82.2975348,908,69747,68839,343270,26.45148134,2031.840825,"Greenville-Anderson, SC",1612,75968,74356,343270,46.96011886,2213.06843,20.50863752,181.2276051,1.013190197,1.021679488,0.837877278
310M500US42380,"Sayre, PA","Sayre, PA",41.9789631,-76.515499,-9,4640,4649,25021,-3.596978538,1854.442268,"Sayre, PA",25,3900,3875,25021,9.99160705,1558.6907,13.58858559,-295.7515687,0.9980641,1.006451613,0.840378198
310M500US26420,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",30.1658207,-95.4612625,10302,554947,544645,2352275,43.79589971,2359.192696,"Houston-The Woodlands-Sugar Land, TX",16354,609924,593570,2352275,69.52418403,2592.911118,25.72828432,233.7184215,1.018915073,1.027551932,0.847652433
310M500US28860,"Kirksville, MO","Kirksville, MO",40.1947539,-92.5832496,-157,1881,2038,10733,-146.2778347,1752.538899,"Kirksville, MO",-136,1829,1965,10733,-126.7120097,1704.090189,19.56582503,-48.44870959,0.92296369,0.930788804,0.847824705
310M500US11900,"Athens, OH","Athens, OH",39.3292396,-82.1012554,-208,3999,4207,22557,-92.21084364,1772.842133,"Athens, OH",-171,3967,4138,22557,-75.80795319,1758.65585,16.40289046,-14.18628364,0.950558593,0.958675689,0.853929045
310M500US43580,"Sioux City, IA-NE-SD","Sioux City, IA-NE-SD",42.4963416,-96.4049408,-361,10933,11294,55391,-65.17304255,1973.786355,"Sioux City, IA-NE-SD",-265,10930,11195,55391,-47.84170714,1973.244751,17.33133542,-0.541604232,0.968036125,0.976328718,0.856640841
310M500US43100,"Sheboygan, WI","Sheboygan, WI",43.7508284,-87.71453,5,8313,8308,47738,1.047383636,1741.380033,"Sheboygan, WI",79,8531,8452,47738,16.54866144,1787.045959,15.50127781,45.66592652,1.00060183,1.0093469,0.87398107
310M500US40380,"Rochester, NY","Rochester, NY",43.1565779,-77.6088465,-1700,99343,101043,433113,-39.25072672,2293.697026,"Rochester, NY",-751,90647,91398,433113,-17.33958574,2092.918014,21.91114097,-200.7790115,0.98317548,0.99178319,0.875500909
310M500US47580,"Warner Robins, GA","Warner Robins, GA",32.6130007,-83.624201,314,12634,12320,67192,46.73175378,1880.283367,"Warner Robins, GA",442,13204,12762,67192,65.78164067,1965.114895,19.04988689,84.83152756,1.025487013,1.03463407,0.891971989
310M500US28940,"Knoxville, TN","Knoxville, TN",35.9606384,-83.9207392,-4,64399,64403,341209,-0.117230202,1887.376945,"Knoxville, TN",593,67196,66603,341209,17.37937745,1969.350164,17.49660765,81.97321876,0.999937891,1.008903503,0.896616863
310M500US22420,"Flint, MI","Flint, MI",43.0125274,-83.6874562,-498,40217,40715,167902,-29.6601589,2395.266286,"Flint, MI",-118,37099,37217,167902,-7.027909137,2209.562721,22.63224976,-185.7035652,0.987768636,0.996829406,0.917296819
310M500US31420,"Macon-Bibb County, GA","Macon-Bibb County, GA",32.7865735,-83.7199136,-326,14704,15030,86131,-37.84932254,1707.16699,"Macon-Bibb County, GA",-200,15548,15748,86131,-23.22044328,1805.15726,14.62887927,97.99027063,0.978310047,0.987299975,0.918924226
310M500US40080,"Richmond-Berea, KY","Richmond-Berea, KY",37.568694,-84.2963223,191,8607,8416,38858,49.1533275,2214.987905,"Richmond-Berea, KY",273,8766,8493,38858,70.25580318,2255.90612,21.10247568,40.91821504,1.022694867,1.032144119,0.923956116
310M500US27460,"Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY",42.2842143,-79.2902133,-274,12854,13128,53075,-51.62505888,2421.855864,"Jamestown-Dunkirk-Fredonia, NY",-126,10677,10803,53075,-23.73999058,2011.681583,27.8850683,-410.1742817,0.97912858,0.988336573,0.940427358
310M500US38460,"Plattsburgh, NY","Plattsburgh, NY",44.6994873,-73.4529124,-137,7853,7990,31301,-43.76856969,2508.865531,"Plattsburgh, NY",-51,6403,6454,31301,-16.29340916,2045.621546,27.47516054,-463.2439858,0.982853567,0.992097924,0.940562981
310M500US34740,"Muskegon, MI","Muskegon, MI",43.2341813,-86.2483921,36,14177,14141,65939,5.459591441,2150.01744,"Muskegon, MI",159,13292,13133,65939,24.11319553,2015.802484,18.65360409,-134.2149562,1.002545789,1.012106906,0.953683865
310M500US19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL",41.5067003,-90.5151342,-670,31698,32368,153939,-43.52373343,2059.127317,"Davenport-Moline-Rock Island, IA-IL",-348,30301,30649,153939,-22.60635706,1968.377084,20.91737636,-90.75023223,0.979300544,0.988645633,0.954261603
